,categoryName,isAdvertisement,isLocalGuide,language,likesCount,publishAt,publishedAtDate,reviewContext/Reservation recommended,reviewContext/Visited on,reviewContext/Wait time,reviewerNumberOfReviews,reviewsCount,stars,state,temporarilyClosed,text,title,totalScore,responseFromOwnerDate,responseFromOwnerText,sentiment,Unnamed: 0
185,National park,False,False,en,0,4 months ago,2025-04-30T02:55:34.430Z,None,None,None,6,1612,2,Northern Territory,False,None of the BBQ worked toilets needed cleaning was nothing like it advertised very disappointed,Litchfield National Park,4.8,None,None,Negative,85.0
186,National park,False,True,en,0,4 months ago,2025-04-28T22:43:52.327Z,None,None,None,11,1612,5,Northern Territory,False,2wd access everywhere well kept and very nice,Litchfield National Park,4.8,None,None,Positive,86.0
187,National park,False,True,en,0,4 months ago,2025-04-27T04:55:35.362Z,None,None,None,83,1612,5,Northern Territory,False,Fantastic water holes to swing in. Better check for crocs first after the wet season.,Litchfield National Park,4.8,None,None,Positive,87.0
188,National park,False,True,en,0,4 months ago,2025-04-23T07:19:45.854Z,None,None,None,55,1612,5,Northern Territory,False,2wd access everywhere well kept and very nice,Litchfield National Park,4.8,None,None,Positive,88.0
189,National park,False,True,en,0,5 months ago,2025-04-21T09:56:19.296Z,None,None,None,278,1612,3,Northern Territory,False,Allow time to travel between places of interest to view.,Litchfield National Park,4.8,None,None,Neutral,89.0
190,National park,False,True,en,0,5 months ago,2025-04-18T09:12:32.570Z,None,None,None,208,1612,5,Northern Territory,False,"I really enjoyed my time at Litchfield National Park—such a stunning place with waterfalls, swimming holes, and scenic walks. It’s well-maintained and not overly crowded, which made exploring really enjoyable. We camped in the surrounding area, which added to the whole experience. A must-visit if you’re in the Top End!",Litchfield National Park,4.8,None,None,Positive,90.0
191,National park,False,False,en,0,5 months ago,2025-04-18T05:09:00.848Z,None,None,None,1,1612,5,Northern Territory,False,2wd access everywhere well kept and very nice,Litchfield National Park,4.8,None,None,Positive,91.0
192,National park,False,False,en,0,5 months ago,2025-04-13T01:34:34.423Z,None,None,None,0,1612,4,Northern Territory,False,2wd access everywhere well kept and very nice,Litchfield National Park,4.8,None,None,Positive,92.0
193,National park,False,True,en,0,5 months ago,2025-04-10T07:52:07.126Z,None,None,None,219,1612,5,Northern Territory,False,Great,Litchfield National Park,4.8,None,None,Positive,93.0
194,National park,False,True,en,0,5 months ago,2025-04-07T08:13:21.358Z,None,None,None,496,1612,5,Northern Territory,False,Ein tolles Gebiet mit vielen Orten die zu besichtigen sind. Leider war zu unserer Zeit vieles wegen Regen gesperrt.,Litchfield National Park,4.8,None,None,Neutral,94.0
195,National park,False,True,en,0,5 months ago,2025-04-06T06:47:03.974Z,None,None,None,59,1612,5,Northern Territory,False,2wd access everywhere well kept and very nice,Litchfield National Park,4.8,None,None,Positive,95.0
196,National park,False,False,en,0,5 months ago,2025-04-05T01:32:12.797Z,None,None,None,446,1612,5,Northern Territory,False,2wd access everywhere well kept and very nice,Litchfield National Park,4.8,None,None,Positive,96.0
197,National park,False,True,en,0,5 months ago,2025-04-03T06:08:23.063Z,None,None,None,19,1612,5,Northern Territory,False,Fantastic place to visit but it is a drive.,Litchfield National Park,4.8,None,None,Positive,97.0
198,National park,False,True,en,0,5 months ago,2025-03-29T05:17:33.060Z,None,None,None,106,1612,5,Northern Territory,False,"Beautiful location, many little lookouts easily available to access, and a lovely drive overall. Great for a full day if exploring all locations. Camp grounds also available in certain areas",Litchfield National Park,4.8,None,None,Positive,98.0
199,National park,False,True,en,0,5 months ago,2025-03-25T21:03:58.878Z,None,None,None,18,1612,5,Northern Territory,False,2wd access everywhere well kept and very nice,Litchfield National Park,4.8,None,None,Positive,99.0
200,National park,False,True,en,0,Edited 2 weeks ago,2025-09-06T11:12:01.970Z,None,None,None,83,640,2,Northern Territory,False,"Extremely touristy, lots of foreign visitors and not the best vibe at caravan park. We had a ""long rig"" site, which was cramped and didn't even offer sullige drainpipes. You pour your dirty water into yours or your neighbours site. Feels like a money grab but very close to the thing you came to see",Nitmiluk National Park,4.6,None,None,Positive,0.0
201,National park,False,False,en,0,2 weeks ago,2025-09-02T02:51:07.167Z,None,None,None,2,640,5,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,1.0
202,National park,False,True,en,0,a month ago,2025-08-19T12:37:39.303Z,None,None,None,56,640,4,Northern Territory,False,Great place.,Nitmiluk National Park,4.6,None,None,Positive,2.0
203,National park,False,True,en,0,a month ago,2025-08-17T05:09:29.237Z,None,None,None,173,640,5,Northern Territory,False,What a great spot and the sunset dinner cruise was out of this world !!!,Nitmiluk National Park,4.6,None,None,Positive,3.0
204,National park,False,True,en,0,a month ago,2025-08-17T02:06:26.216Z,None,None,None,43,640,5,Northern Territory,False,"Where to even start?! Nitmiluk National Park is absolutely breathtaking. The sheer scale of the gorges, the rugged cliffs, and the peaceful Katherine River winding through it all make this place unforgettable. Every corner feels like a postcard – whether you’re cruising along the river, hiking one of the many trails, or simply taking in the views.

It’s not just the scenery, but the sense of history and culture here that makes it so special. The connection to the Jawoyn people is deeply felt, and it adds such richness to the experience.

This park is a true Northern Territory gem – wild, stunning, and completely awe-inspiring. A must-see for anyone visiting the Top End.",Nitmiluk National Park,4.6,None,None,Positive,4.0
205,National park,False,False,en,0,a month ago,2025-08-14T22:56:55.632Z,None,None,None,1,640,4,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,5.0
206,National park,False,True,en,0,a month ago,2025-08-10T12:55:04.828Z,None,None,None,83,640,4,Northern Territory,False,"Cruised through an ancient gorge system. These sandstones in the Katherine Gorge are 1600 million years old.
Very sweaty and lots of flies. But still worth the 7 - hour drive overnight trip from TC.
P. S. Where the 2007 Rogue crocodile movie was shot and the final pitstop of the Amazing Race Australia 2019.",Nitmiluk National Park,4.6,None,None,Positive,6.0
207,National park,False,True,en,0,a month ago,2025-08-05T08:56:52.906Z,None,None,None,36,640,5,Northern Territory,False,"Wow wow wow ! Nous avons choisi l’expérience en canoë avec aucun regret (demi journée)! Nous nous sommes garés au premier parking mais apparemment il y en a un plus proche de l’accueil pour la location de canoë. Sachez qu’il y a un coffee shop a l’entrée du parc, donc si vous n’avez pas pris votre café ou snack, il y a de quoi faire si vous arrivez en avance. Vous faites le premier gorge bateau et c’est entre le premier et second gorge que vous récupérez votre canoë. Nous avons fait l’aller retour jusqu’au début du 4eme gorge et nous nous sommes posés au début du deuxième gorge. Spot parfait pour se baigner. Je vous recommande de prendre les prospectus à l’accueil avec les cartes du gorge. J’ai adoré cette expérience.",Nitmiluk National Park,4.6,None,None,Positive,7.0
208,National park,False,True,en,0,a month ago,2025-08-04T04:18:19.815Z,None,None,None,61,640,5,Northern Territory,False,"A special place.
You can feel the energy in the rocks.",Nitmiluk National Park,4.6,None,None,Positive,8.0
209,National park,False,True,en,0,2 months ago,2025-07-13T01:46:36.513Z,None,None,None,182,640,5,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,9.0
210,National park,False,True,en,0,2 months ago,2025-07-03T02:19:57.123Z,None,None,None,444,640,5,Northern Territory,False,Enjoyed my time at the park. Nice walks and water holes to see.,Nitmiluk National Park,4.6,None,None,Positive,10.0
211,National park,False,True,en,0,5 months ago,2025-04-14T04:23:38.709Z,None,None,None,208,640,5,Northern Territory,False,"Nitmiluk National Park is an unforgettable stop—we camped there for three nights and had an amazing time exploring the region. We went hiking, kayaking through the stunning gorges, and even tried to spot freshwater crocs (no luck, but still a thrill!). The landscapes are breathtaking and the park is well set up for visitors. Highly recommended for anyone looking to experience the Top End’s natural beauty.",Nitmiluk National Park,4.6,None,None,Positive,11.0
212,National park,False,True,en,0,8 months ago,2025-01-03T01:31:39.422Z,None,None,None,115,640,5,Northern Territory,False,Amazing place to visit.  I will be back soon .,Nitmiluk National Park,4.6,None,None,Positive,12.0
213,National park,False,True,en,0,10 months ago,2024-10-29T03:52:12.505Z,None,None,None,6,640,5,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,13.0
214,National park,False,True,en,0,11 months ago,2024-10-09T00:25:52.297Z,None,None,None,31,640,5,Northern Territory,False,Superb and magnificent scenery. Highly recommended if you love the nature of the Australian outback. 非常漂亮的大自然美景.值得推荐给喜欢大自然的旅客👍👍,Nitmiluk National Park,4.6,None,None,Positive,14.0
215,National park,False,True,en,0,11 months ago,2024-10-02T03:43:33.506Z,None,None,None,458,640,5,Northern Territory,False,What a stunning place really enjoyed hearing about the history.,Nitmiluk National Park,4.6,None,None,Positive,15.0
216,National park,False,True,en,0,11 months ago,2024-10-01T07:47:56.876Z,None,None,None,49,640,5,Northern Territory,False,Best place to escape on a short holiday.,Nitmiluk National Park,4.6,None,None,Positive,16.0
217,National park,False,False,en,0,a year ago,2024-09-07T08:37:42.898Z,None,None,None,3,640,5,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,17.0
218,National park,False,True,en,0,a year ago,2024-09-01T10:21:32.020Z,None,None,None,22,640,5,Northern Territory,False,It is such an amazing part of the world,Nitmiluk National Park,4.6,None,None,Positive,18.0
219,National park,False,False,en,0,a year ago,2024-08-16T07:30:05.793Z,None,None,None,9,640,5,Northern Territory,False,Awesome!,Nitmiluk National Park,4.6,None,None,Positive,19.0
220,National park,False,True,en,0,a year ago,2024-07-24T04:25:38.725Z,None,None,None,360,640,5,Northern Territory,False,"Stunning gorge for cliff scenery and photographing brilliant colour mixes as the sun hits the rocks. It's a 30 minute drive out of Katherine but absolutely worth it as a side trip. Also, the guides are great with down-to-earth humour.",Nitmiluk National Park,4.6,None,None,Positive,20.0
221,National park,False,True,en,0,a year ago,2024-07-23T10:22:54.104Z,None,None,None,14,640,5,Northern Territory,False,"Did the 3 Gorges tour today. Excellent and fascinating. Our guide Jamie was a legend. Great info, splashed with great humour. Scenery was brilliant. Leisurely, pleasant, educational and Fun !!",Nitmiluk National Park,4.6,None,None,Positive,21.0
222,National park,False,True,en,0,a year ago,2024-07-22T00:19:44.399Z,None,None,None,24,640,5,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,22.0
223,National park,False,True,en,0,a year ago,2024-07-14T07:59:51.397Z,None,None,None,30,640,5,Northern Territory,False,"Ranger's and staff are excellent, very knowledgeable and helpful",Nitmiluk National Park,4.6,None,None,Positive,23.0
224,National park,False,True,en,0,a year ago,2024-07-09T10:01:31.196Z,None,None,None,88,640,5,Northern Territory,False,"A landscape taking you back 100s of millions of years and just stunning.  Having visited some ‘young’ gorges, Nitmiluk grandness is impressive.",Nitmiluk National Park,4.6,None,None,Positive,24.0
225,National park,False,True,en,0,a year ago,2024-07-02T12:12:20.157Z,None,None,None,81,640,4,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,25.0
226,National park,False,True,en,0,a year ago,2024-07-01T13:47:28.773Z,None,None,None,8,640,5,Northern Territory,False,Beautiful,Nitmiluk National Park,4.6,None,None,Positive,26.0
227,National park,False,True,en,0,a year ago,2024-06-24T01:43:49.662Z,None,None,None,90,640,5,Northern Territory,False,Fresh water crocodile 🐊,Nitmiluk National Park,4.6,None,None,Positive,27.0
